experiment_id,experiment,evidence_type,code_commit,model,hardware,workload_trace_hash,baseline,rate_budget_Bps,churn_events_per_inst_s,duration_s,generated_events,sent_events,sent_bytes_total,event_sent_Bps,update_delay_p50_ms,update_delay_p95_ms,update_delay_p99_ms,queue_length,coalescing_ratio,dropped_or_expired_updates,stale_lookup_rate,fallback_rate,saved_prefill_ms_total,ttft_p95_ms_model,status
20260715_budget_event_driven_no_rate_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,1024,0.1,120.0,8,8,432,3.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,1024,1.0,120.0,125,103,5712,47.6,449.99999999999574,1700.0000000000027,1950.0000000000027,8,0.0,0.16,0.536,0.536,83520.0,104.12,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,1024,5.0,120.0,600,4,176,1.4666666666666666,1050.0000000000002,1550.0,1550.0,463,0.0,0.22333333333333333,0.22666666666666666,0.22666666666666666,139200.0,90.2,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,4096,0.01,120.0,2,2,88,0.7333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,4096,0.1,120.0,17,17,888,7.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,4096,1.0,120.0,132,60,3280,27.333333333333332,250.0,1849.9999999999943,1899.9999999999986,18,0.0,0.4318181818181818,0.6136363636363636,0.6136363636363636,69545.45454545454,107.61363636363636,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,4096,5.0,120.0,634,4,216,1.8,1850.0,1900.0,1900.0,501,0.0,0.20504731861198738,0.20977917981072555,0.20977917981072555,142239.74763406938,89.44006309148264,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,64,0.01,120.0,1,1,64,0.5333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,64,0.1,120.0,15,15,720,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,64,1.0,120.0,125,72,3848,32.06666666666667,600.0000000000085,1850.0000000000014,1950.0000000000027,6,0.016,0.392,0.688,0.688,56160.00000000001,110.96,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,64,5.0,120.0,582,3,192,1.6,850.0000000000001,1750.0,1750.0,54,0.6838487972508591,0.23024054982817868,0.23367697594501718,0.23367697594501718,137938.1443298969,90.51546391752578,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,256,0.01,120.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,256,0.1,120.0,15,15,760,6.333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,256,1.0,120.0,120,120,6720,56.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,256,5.0,120.0,611,514,28376,236.46666666666667,899.9999999999986,1750.0,1949.9999999999957,14,0.07201309328968904,0.06382978723404255,0.6432078559738135,0.6432078559738135,64222.585924713574,108.9443535188216,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,1024,0.01,120.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,1024,0.1,120.0,16,16,944,7.866666666666666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,1024,1.0,120.0,115,115,6480,54.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,1024,5.0,120.0,591,591,32744,272.8666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,4096,0.01,120.0,5,5,320,2.6666666666666665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,4096,0.1,120.0,19,19,1136,9.466666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,4096,1.0,120.0,125,125,6840,57.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_token_bucket_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_token_bucket,4096,5.0,120.0,572,572,32168,268.06666666666666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
